"","cellcount","AreaMmsq","celltype","Layers","Brainno","imagename","Genotype","Age"
"1020",32,0.49112,"CalbnegRCE","L6","270416-M91-L1","270416-m91-L1_007","Mafb-fl/fl","P21"
"1021",0,0.11979,"RCE","L1","270416-M91-L1","270416-m91-L1_008","Mafb-fl/fl","P21"
"1022",12,0.45478,"RCE","L23","270416-M91-L1","270416-m91-L1_008","Mafb-fl/fl","P21"
"1023",15,0.25176,"RCE","L4","270416-M91-L1","270416-m91-L1_008","Mafb-fl/fl","P21"
"1024",76,0.47509,"RCE","L5","270416-M91-L1","270416-m91-L1_008","Mafb-fl/fl","P21"
"1025",47,0.58675,"RCE","L6","270416-M91-L1","270416-m91-L1_008","Mafb-fl/fl","P21"
"1026",0,0.11979,"RCE_Calb","L1","270416-M91-L1","270416-m91-L1_008","Mafb-fl/fl","P21"
"1027",2,0.45478,"RCE_Calb","L23","270416-M91-L1","270416-m91-L1_008","Mafb-fl/fl","P21"
"1028",3,0.25176,"RCE_Calb","L4","270416-M91-L1","270416-m91-L1_008","Mafb-fl/fl","P21"
"1029",23,0.47509,"RCE_Calb","L5","270416-M91-L1","270416-m91-L1_008","Mafb-fl/fl","P21"
"1030",24,0.58675,"RCE_Calb","L6","270416-M91-L1","270416-m91-L1_008","Mafb-fl/fl","P21"
"1031",8,0.11979,"CalbnegRCE","L1","270416-M91-L1","270416-m91-L1_008","Mafb-fl/fl","P21"
"1032",56,0.45478,"CalbnegRCE","L23","270416-M91-L1","270416-m91-L1_008","Mafb-fl/fl","P21"
"1033",40,0.25176,"CalbnegRCE","L4","270416-M91-L1","270416-m91-L1_008","Mafb-fl/fl","P21"
"1034",51,0.47509,"CalbnegRCE","L5","270416-M91-L1","270416-m91-L1_008","Mafb-fl/fl","P21"
"1035",39,0.58675,"CalbnegRCE","L6","270416-M91-L1","270416-m91-L1_008","Mafb-fl/fl","P21"
"1036",0,0.11508,"RCE","L1","270416-M91-L1","270416-m91-L1_009","Mafb-fl/fl","P21"
"1037",12,0.43688,"RCE","L23","270416-M91-L1","270416-m91-L1_009","Mafb-fl/fl","P21"
"1038",15,0.33458,"RCE","L4","270416-M91-L1","270416-m91-L1_009","Mafb-fl/fl","P21"
"1039",66,0.45393,"RCE","L5","270416-M91-L1","270416-m91-L1_009","Mafb-fl/fl","P21"
"1040",51,0.5136,"RCE","L6","270416-M91-L1","270416-m91-L1_009","Mafb-fl/fl","P21"
"1041",0,0.11508,"RCE_Calb","L1","270416-M91-L1","270416-m91-L1_009","Mafb-fl/fl","P21"
"1042",1,0.43688,"RCE_Calb","L23","270416-M91-L1","270416-m91-L1_009","Mafb-fl/fl","P21"
"1043",2,0.33458,"RCE_Calb","L4","270416-M91-L1","270416-m91-L1_009","Mafb-fl/fl","P21"
"1044",25,0.45393,"RCE_Calb","L5","270416-M91-L1","270416-m91-L1_009","Mafb-fl/fl","P21"
"1045",26,0.5136,"RCE_Calb","L6","270416-M91-L1","270416-m91-L1_009","Mafb-fl/fl","P21"
"1046",3,0.11508,"CalbnegRCE","L1","270416-M91-L1","270416-m91-L1_009","Mafb-fl/fl","P21"
"1047",74,0.43688,"CalbnegRCE","L23","270416-M91-L1","270416-m91-L1_009","Mafb-fl/fl","P21"
"1048",85,0.33458,"CalbnegRCE","L4","270416-M91-L1","270416-m91-L1_009","Mafb-fl/fl","P21"
"1049",52,0.45393,"CalbnegRCE","L5","270416-M91-L1","270416-m91-L1_009","Mafb-fl/fl","P21"
"1050",24,0.5136,"CalbnegRCE","L6","270416-M91-L1","270416-m91-L1_009","Mafb-fl/fl","P21"
"1051",1,0.15615,"RCE","L1","270416-M91-L1","270416-m91-L1_010","Mafb-fl/fl","P21"
"1052",19,0.35038,"RCE","L23","270416-M91-L1","270416-m91-L1_010","Mafb-fl/fl","P21"
"1053",19,0.19614,"RCE","L4","270416-M91-L1","270416-m91-L1_010","Mafb-fl/fl","P21"
"1054",43,0.34467,"RCE","L5","270416-M91-L1","270416-m91-L1_010","Mafb-fl/fl","P21"
"1055",40,0.4037,"RCE","L6","270416-M91-L1","270416-m91-L1_010","Mafb-fl/fl","P21"
"1056",0,0.15615,"RCE_Calb","L1","270416-M91-L1","270416-m91-L1_010","Mafb-fl/fl","P21"
"1057",2,0.35038,"RCE_Calb","L23","270416-M91-L1","270416-m91-L1_010","Mafb-fl/fl","P21"
"1058",3,0.19614,"RCE_Calb","L4","270416-M91-L1","270416-m91-L1_010","Mafb-fl/fl","P21"
"1059",19,0.34467,"RCE_Calb","L5","270416-M91-L1","270416-m91-L1_010","Mafb-fl/fl","P21"
"1060",22,0.4037,"RCE_Calb","L6","270416-M91-L1","270416-m91-L1_010","Mafb-fl/fl","P21"
"1061",3,0.15615,"CalbnegRCE","L1","270416-M91-L1","270416-m91-L1_010","Mafb-fl/fl","P21"
"1062",30,0.35038,"CalbnegRCE","L23","270416-M91-L1","270416-m91-L1_010","Mafb-fl/fl","P21"
"1063",35,0.19614,"CalbnegRCE","L4","270416-M91-L1","270416-m91-L1_010","Mafb-fl/fl","P21"
"1064",53,0.34467,"CalbnegRCE","L5","270416-M91-L1","270416-m91-L1_010","Mafb-fl/fl","P21"
"1065",71,0.4037,"CalbnegRCE","L6","270416-M91-L1","270416-m91-L1_010","Mafb-fl/fl","P21"
"1066",1,0.11313,"RCE","L1","270416-M91-L2","270416-M91-L2_001","Mafb+/fl","P21"
"1067",14,0.41924,"RCE","L23","270416-M91-L2","270416-M91-L2_001","Mafb+/fl","P21"
"1068",14,0.22958,"RCE","L4","270416-M91-L2","270416-M91-L2_001","Mafb+/fl","P21"
"1069",50,0.37598,"RCE","L5","270416-M91-L2","270416-M91-L2_001","Mafb+/fl","P21"
"1070",25,0.46083,"RCE","L6","270416-M91-L2","270416-M91-L2_001","Mafb+/fl","P21"
"1071",0,0.11313,"RCE_Calb","L1","270416-M91-L2","270416-M91-L2_001","Mafb+/fl","P21"
"1072",1,0.41924,"RCE_Calb","L23","270416-M91-L2","270416-M91-L2_001","Mafb+/fl","P21"
"1073",1,0.22958,"RCE_Calb","L4","270416-M91-L2","270416-M91-L2_001","Mafb+/fl","P21"
"1074",18,0.37598,"RCE_Calb","L5","270416-M91-L2","270416-M91-L2_001","Mafb+/fl","P21"
"1075",8,0.46083,"RCE_Calb","L6","270416-M91-L2","270416-M91-L2_001","Mafb+/fl","P21"
"1076",4,0.11313,"CalbnegRCE","L1","270416-M91-L2","270416-M91-L2_001","Mafb+/fl","P21"
"1077",8,0.41924,"CalbnegRCE","L23","270416-M91-L2","270416-M91-L2_001","Mafb+/fl","P21"
"1078",25,0.22958,"CalbnegRCE","L4","270416-M91-L2","270416-M91-L2_001","Mafb+/fl","P21"
"1079",39,0.37598,"CalbnegRCE","L5","270416-M91-L2","270416-M91-L2_001","Mafb+/fl","P21"
"1080",11,0.46083,"CalbnegRCE","L6","270416-M91-L2","270416-M91-L2_001","Mafb+/fl","P21"
"1081",0,0.11068,"RCE","L1","270416-M91-L2","270416-M91-L2_002","Mafb+/fl","P21"
"1082",12,0.35166,"RCE","L23","270416-M91-L2","270416-M91-L2_002","Mafb+/fl","P21"
"1083",19,0.27312,"RCE","L4","270416-M91-L2","270416-M91-L2_002","Mafb+/fl","P21"
"1084",42,0.45341,"RCE","L5","270416-M91-L2","270416-M91-L2_002","Mafb+/fl","P21"
"1085",27,0.45341,"RCE","L6","270416-M91-L2","270416-M91-L2_002","Mafb+/fl","P21"
"1086",0,0.11068,"RCE_Calb","L1","270416-M91-L2","270416-M91-L2_002","Mafb+/fl","P21"
"1087",0,0.35166,"RCE_Calb","L23","270416-M91-L2","270416-M91-L2_002","Mafb+/fl","P21"
"1088",0,0.27312,"RCE_Calb","L4","270416-M91-L2","270416-M91-L2_002","Mafb+/fl","P21"
"1089",18,0.45341,"RCE_Calb","L5","270416-M91-L2","270416-M91-L2_002","Mafb+/fl","P21"
"1090",16,0.45341,"RCE_Calb","L6","270416-M91-L2","270416-M91-L2_002","Mafb+/fl","P21"
"1091",0,0.11068,"CalbnegRCE","L1","270416-M91-L2","270416-M91-L2_002","Mafb+/fl","P21"
"1092",13,0.35166,"CalbnegRCE","L23","270416-M91-L2","270416-M91-L2_002","Mafb+/fl","P21"
"1093",45,0.27312,"CalbnegRCE","L4","270416-M91-L2","270416-M91-L2_002","Mafb+/fl","P21"
"1094",62,0.45341,"CalbnegRCE","L5","270416-M91-L2","270416-M91-L2_002","Mafb+/fl","P21"
"1095",22,0.45341,"CalbnegRCE","L6","270416-M91-L2","270416-M91-L2_002","Mafb+/fl","P21"
"1096",0,0.15704,"RCE","L1","270416-M91-L2","270416-M91-L2_003","Mafb+/fl","P21"
"1097",3,0.33701,"RCE","L23","270416-M91-L2","270416-M91-L2_003","Mafb+/fl","P21"
"1098",4,0.23467,"RCE","L4","270416-M91-L2","270416-M91-L2_003","Mafb+/fl","P21"
"1099",42,0.44817,"RCE","L5","270416-M91-L2","270416-M91-L2_003","Mafb+/fl","P21"
"1100",29,0.50817,"RCE","L6","270416-M91-L2","270416-M91-L2_003","Mafb+/fl","P21"
"1101",0,0.15704,"RCE_Calb","L1","270416-M91-L2","270416-M91-L2_003","Mafb+/fl","P21"
"1102",0,0.33701,"RCE_Calb","L23","270416-M91-L2","270416-M91-L2_003","Mafb+/fl","P21"
"1103",0,0.23467,"RCE_Calb","L4","270416-M91-L2","270416-M91-L2_003","Mafb+/fl","P21"
"1104",6,0.44817,"RCE_Calb","L5","270416-M91-L2","270416-M91-L2_003","Mafb+/fl","P21"
"1105",12,0.50817,"RCE_Calb","L6","270416-M91-L2","270416-M91-L2_003","Mafb+/fl","P21"
"1106",2,0.15704,"CalbnegRCE","L1","270416-M91-L2","270416-M91-L2_003","Mafb+/fl","P21"
"1107",4,0.33701,"CalbnegRCE","L23","270416-M91-L2","270416-M91-L2_003","Mafb+/fl","P21"
"1108",7,0.23467,"CalbnegRCE","L4","270416-M91-L2","270416-M91-L2_003","Mafb+/fl","P21"
"1109",29,0.44817,"CalbnegRCE","L5","270416-M91-L2","270416-M91-L2_003","Mafb+/fl","P21"
"1110",24,0.50817,"CalbnegRCE","L6","270416-M91-L2","270416-M91-L2_003","Mafb+/fl","P21"
"1111",0,0.12143,"RCE","L1","270416-M91-L2","270416-M91-L2_004","Mafb+/fl","P21"
"1112",9,0.40301,"RCE","L23","270416-M91-L2","270416-M91-L2_004","Mafb+/fl","P21"
"1113",13,0.27102,"RCE","L4","270416-M91-L2","270416-M91-L2_004","Mafb+/fl","P21"
"1114",41,0.37486,"RCE","L5","270416-M91-L2","270416-M91-L2_004","Mafb+/fl","P21"
"1115",46,0.46461,"RCE","L6","270416-M91-L2","270416-M91-L2_004","Mafb+/fl","P21"
"1116",0,0.12143,"RCE_Calb","L1","270416-M91-L2","270416-M91-L2_004","Mafb+/fl","P21"
"1117",1,0.40301,"RCE_Calb","L23","270416-M91-L2","270416-M91-L2_004","Mafb+/fl","P21"
"1118",1,0.27102,"RCE_Calb","L4","270416-M91-L2","270416-M91-L2_004","Mafb+/fl","P21"
"1119",16,0.37486,"RCE_Calb","L5","270416-M91-L2","270416-M91-L2_004","Mafb+/fl","P21"
"1120",29,0.46461,"RCE_Calb","L6","270416-M91-L2","270416-M91-L2_004","Mafb+/fl","P21"
"1121",4,0.12143,"CalbnegRCE","L1","270416-M91-L2","270416-M91-L2_004","Mafb+/fl","P21"
"1122",51,0.40301,"CalbnegRCE","L23","270416-M91-L2","270416-M91-L2_004","Mafb+/fl","P21"
"1123",33,0.27102,"CalbnegRCE","L4","270416-M91-L2","270416-M91-L2_004","Mafb+/fl","P21"
"1124",37,0.37486,"CalbnegRCE","L5","270416-M91-L2","270416-M91-L2_004","Mafb+/fl","P21"
"1125",30,0.46461,"CalbnegRCE","L6","270416-M91-L2","270416-M91-L2_004","Mafb+/fl","P21"
"1126",1,0.10438,"RCE","L1","270416-M91-L2","270416-M91-L2_005","Mafb+/fl","P21"
"1127",22,0.44162,"RCE","L23","270416-M91-L2","270416-M91-L2_005","Mafb+/fl","P21"
"1128",18,0.30913,"RCE","L4","270416-M91-L2","270416-M91-L2_005","Mafb+/fl","P21"
"1129",37,0.42155,"RCE","L5","270416-M91-L2","270416-M91-L2_005","Mafb+/fl","P21"
"1130",36,0.55805,"RCE","L6","270416-M91-L2","270416-M91-L2_005","Mafb+/fl","P21"
"1131",0,0.10438,"RCE_Calb","L1","270416-M91-L2","270416-M91-L2_005","Mafb+/fl","P21"
"1132",3,0.44162,"RCE_Calb","L23","270416-M91-L2","270416-M91-L2_005","Mafb+/fl","P21"
"1133",2,0.30913,"RCE_Calb","L4","270416-M91-L2","270416-M91-L2_005","Mafb+/fl","P21"
"1134",15,0.42155,"RCE_Calb","L5","270416-M91-L2","270416-M91-L2_005","Mafb+/fl","P21"
"1135",11,0.55805,"RCE_Calb","L6","270416-M91-L2","270416-M91-L2_005","Mafb+/fl","P21"
"1136",3,0.10438,"CalbnegRCE","L1","270416-M91-L2","270416-M91-L2_005","Mafb+/fl","P21"
"1137",46,0.44162,"CalbnegRCE","L23","270416-M91-L2","270416-M91-L2_005","Mafb+/fl","P21"
"1138",96,0.30913,"CalbnegRCE","L4","270416-M91-L2","270416-M91-L2_005","Mafb+/fl","P21"
"1139",82,0.42155,"CalbnegRCE","L5","270416-M91-L2","270416-M91-L2_005","Mafb+/fl","P21"
"1140",19,0.55805,"CalbnegRCE","L6","270416-M91-L2","270416-M91-L2_005","Mafb+/fl","P21"
"1141",0,0.10876,"RCE","L1","270416-M91-L2","270416-M91-L2_006","Mafb+/fl","P21"
"1142",11,0.42596,"RCE","L23","270416-M91-L2","270416-M91-L2_006","Mafb+/fl","P21"
"1143",13,0.22114,"RCE","L4","270416-M91-L2","270416-M91-L2_006","Mafb+/fl","P21"
"1144",46,0.4749,"RCE","L5","270416-M91-L2","270416-M91-L2_006","Mafb+/fl","P21"
"1145",36,0.46946,"RCE","L6","270416-M91-L2","270416-M91-L2_006","Mafb+/fl","P21"
"1146",0,0.10876,"RCE_Calb","L1","270416-M91-L2","270416-M91-L2_006","Mafb+/fl","P21"
"1147",1,0.42596,"RCE_Calb","L23","270416-M91-L2","270416-M91-L2_006","Mafb+/fl","P21"
"1148",0,0.22114,"RCE_Calb","L4","270416-M91-L2","270416-M91-L2_006","Mafb+/fl","P21"
"1149",10,0.4749,"RCE_Calb","L5","270416-M91-L2","270416-M91-L2_006","Mafb+/fl","P21"
"1150",18,0.46946,"RCE_Calb","L6","270416-M91-L2","270416-M91-L2_006","Mafb+/fl","P21"
"1151",1,0.10876,"CalbnegRCE","L1","270416-M91-L2","270416-M91-L2_006","Mafb+/fl","P21"
"1152",38,0.42596,"CalbnegRCE","L23","270416-M91-L2","270416-M91-L2_006","Mafb+/fl","P21"
"1153",36,0.22114,"CalbnegRCE","L4","270416-M91-L2","270416-M91-L2_006","Mafb+/fl","P21"
"1154",48,0.4749,"CalbnegRCE","L5","270416-M91-L2","270416-M91-L2_006","Mafb+/fl","P21"
"1155",28,0.46946,"CalbnegRCE","L6","270416-M91-L2","270416-M91-L2_006","Mafb+/fl","P21"
"1156",1,0.11603,"RCE","L1","270416-M91-L2","270416-M91-L2_007","Mafb+/fl","P21"
"1157",9,0.44092,"RCE","L23","270416-M91-L2","270416-M91-L2_007","Mafb+/fl","P21"
"1158",10,0.23206,"RCE","L4","270416-M91-L2","270416-M91-L2_007","Mafb+/fl","P21"
"1159",40,0.40165,"RCE","L5","270416-M91-L2","270416-M91-L2_007","Mafb+/fl","P21"
"1160",18,0.46412,"RCE","L6","270416-M91-L2","270416-M91-L2_007","Mafb+/fl","P21"
"1161",0,0.11603,"RCE_Calb","L1","270416-M91-L2","270416-M91-L2_007","Mafb+/fl","P21"
"1162",0,0.44092,"RCE_Calb","L23","270416-M91-L2","270416-M91-L2_007","Mafb+/fl","P21"
"1163",0,0.23206,"RCE_Calb","L4","270416-M91-L2","270416-M91-L2_007","Mafb+/fl","P21"
"1164",7,0.40165,"RCE_Calb","L5","270416-M91-L2","270416-M91-L2_007","Mafb+/fl","P21"
"1165",6,0.46412,"RCE_Calb","L6","270416-M91-L2","270416-M91-L2_007","Mafb+/fl","P21"
"1166",1,0.11603,"CalbnegRCE","L1","270416-M91-L2","270416-M91-L2_007","Mafb+/fl","P21"
"1167",18,0.44092,"CalbnegRCE","L23","270416-M91-L2","270416-M91-L2_007","Mafb+/fl","P21"
"1168",25,0.23206,"CalbnegRCE","L4","270416-M91-L2","270416-M91-L2_007","Mafb+/fl","P21"
"1169",48,0.40165,"CalbnegRCE","L5","270416-M91-L2","270416-M91-L2_007","Mafb+/fl","P21"
"1170",12,0.46412,"CalbnegRCE","L6","270416-M91-L2","270416-M91-L2_007","Mafb+/fl","P21"
"1171",1,0.13316,"RCE","L1","270416-M91-L2","270416-M91-L2_008","Mafb+/fl","P21"
"1172",9,0.39035,"RCE","L23","270416-M91-L2","270416-M91-L2_008","Mafb+/fl","P21"
"1173",6,0.23713,"RCE","L4","270416-M91-L2","270416-M91-L2_008","Mafb+/fl","P21"
"1174",53,0.4396,"RCE","L5","270416-M91-L2","270416-M91-L2_008","Mafb+/fl","P21"
"1175",44,0.52715,"RCE","L6","270416-M91-L2","270416-M91-L2_008","Mafb+/fl","P21"
"1176",0,0.13316,"RCE_Calb","L1","270416-M91-L2","270416-M91-L2_008","Mafb+/fl","P21"
"1177",0,0.39035,"RCE_Calb","L23","270416-M91-L2","270416-M91-L2_008","Mafb+/fl","P21"
"1178",0,0.23713,"RCE_Calb","L4","270416-M91-L2","270416-M91-L2_008","Mafb+/fl","P21"
"1179",15,0.4396,"RCE_Calb","L5","270416-M91-L2","270416-M91-L2_008","Mafb+/fl","P21"
"1180",25,0.52715,"RCE_Calb","L6","270416-M91-L2","270416-M91-L2_008","Mafb+/fl","P21"
"1181",1,0.13316,"CalbnegRCE","L1","270416-M91-L2","270416-M91-L2_008","Mafb+/fl","P21"
"1182",9,0.39035,"CalbnegRCE","L23","270416-M91-L2","270416-M91-L2_008","Mafb+/fl","P21"
"1183",31,0.23713,"CalbnegRCE","L4","270416-M91-L2","270416-M91-L2_008","Mafb+/fl","P21"
"1184",68,0.4396,"CalbnegRCE","L5","270416-M91-L2","270416-M91-L2_008","Mafb+/fl","P21"
"1185",41,0.52715,"CalbnegRCE","L6","270416-M91-L2","270416-M91-L2_008","Mafb+/fl","P21"
"1186",0,0.15554,"RCE","L1","270416-M91-L2","270416-M91-L2_009","Mafb+/fl","P21"
"1187",17,0.38988,"RCE","L23","270416-M91-L2","270416-M91-L2_009","Mafb+/fl","P21"
"1188",16,0.34633,"RCE","L4","270416-M91-L2","270416-M91-L2_009","Mafb+/fl","P21"
"1189",54,0.49357,"RCE","L5","270416-M91-L2","270416-M91-L2_009","Mafb+/fl","P21"
"1190",33,0.54749,"RCE","L6","270416-M91-L2","270416-M91-L2_009","Mafb+/fl","P21"
"1191",0,0.15554,"RCE_Calb","L1","270416-M91-L2","270416-M91-L2_009","Mafb+/fl","P21"
"1192",0,0.38988,"RCE_Calb","L23","270416-M91-L2","270416-M91-L2_009","Mafb+/fl","P21"
"1193",1,0.34633,"RCE_Calb","L4","270416-M91-L2","270416-M91-L2_009","Mafb+/fl","P21"
"1194",23,0.49357,"RCE_Calb","L5","270416-M91-L2","270416-M91-L2_009","Mafb+/fl","P21"
"1195",15,0.54749,"RCE_Calb","L6","270416-M91-L2","270416-M91-L2_009","Mafb+/fl","P21"
"1196",0,0.15554,"CalbnegRCE","L1","270416-M91-L2","270416-M91-L2_009","Mafb+/fl","P21"
"1197",7,0.38988,"CalbnegRCE","L23","270416-M91-L2","270416-M91-L2_009","Mafb+/fl","P21"
"1198",24,0.34633,"CalbnegRCE","L4","270416-M91-L2","270416-M91-L2_009","Mafb+/fl","P21"
"1199",56,0.49357,"CalbnegRCE","L5","270416-M91-L2","270416-M91-L2_009","Mafb+/fl","P21"
"1200",33,0.54749,"CalbnegRCE","L6","270416-M91-L2","270416-M91-L2_009","Mafb+/fl","P21"
"1201",0,0.13943,"RCE","L1","270416-M91-L2","270416-M91-L2_010","Mafb+/fl","P21"
"1202",7,0.40062,"RCE","L23","270416-M91-L2","270416-M91-L2_010","Mafb+/fl","P21"
"1203",15,0.30439,"RCE","L4","270416-M91-L2","270416-M91-L2_010","Mafb+/fl","P21"
"1204",46,0.43204,"RCE","L5","270416-M91-L2","270416-M91-L2_010","Mafb+/fl","P21"
"1205",38,0.54987,"RCE","L6","270416-M91-L2","270416-M91-L2_010","Mafb+/fl","P21"
"1206",0,0.13943,"RCE_Calb","L1","270416-M91-L2","270416-M91-L2_010","Mafb+/fl","P21"
"1207",1,0.40062,"RCE_Calb","L23","270416-M91-L2","270416-M91-L2_010","Mafb+/fl","P21"
"1208",0,0.30439,"RCE_Calb","L4","270416-M91-L2","270416-M91-L2_010","Mafb+/fl","P21"
"1209",11,0.43204,"RCE_Calb","L5","270416-M91-L2","270416-M91-L2_010","Mafb+/fl","P21"
"1210",18,0.54987,"RCE_Calb","L6","270416-M91-L2","270416-M91-L2_010","Mafb+/fl","P21"
"1211",0,0.13943,"CalbnegRCE","L1","270416-M91-L2","270416-M91-L2_010","Mafb+/fl","P21"
"1212",7,0.40062,"CalbnegRCE","L23","270416-M91-L2","270416-M91-L2_010","Mafb+/fl","P21"
"1213",31,0.30439,"CalbnegRCE","L4","270416-M91-L2","270416-M91-L2_010","Mafb+/fl","P21"
"1214",60,0.43204,"CalbnegRCE","L5","270416-M91-L2","270416-M91-L2_010","Mafb+/fl","P21"
"1215",22,0.54987,"CalbnegRCE","L6","270416-M91-L2","270416-M91-L2_010","Mafb+/fl","P21"
"1216",0,0.13864,"RCE","L1","270416-M91-L2","270416-M91-L2_011","Mafb+/fl","P21"
"1217",16,0.42626,"RCE","L23","270416-M91-L2","270416-M91-L2_011","Mafb+/fl","P21"
"1218",16,0.27728,"RCE","L4","270416-M91-L2","270416-M91-L2_011","Mafb+/fl","P21"
"1219",57,0.538,"RCE","L5","270416-M91-L2","270416-M91-L2_011","Mafb+/fl","P21"
"1220",41,0.57939,"RCE","L6","270416-M91-L2","270416-M91-L2_011","Mafb+/fl","P21"
"1221",0,0.13864,"RCE_Calb","L1","270416-M91-L2","270416-M91-L2_011","Mafb+/fl","P21"
"1222",0,0.42626,"RCE_Calb","L23","270416-M91-L2","270416-M91-L2_011","Mafb+/fl","P21"
"1223",1,0.27728,"RCE_Calb","L4","270416-M91-L2","270416-M91-L2_011","Mafb+/fl","P21"
"1224",20,0.538,"RCE_Calb","L5","270416-M91-L2","270416-M91-L2_011","Mafb+/fl","P21"
"1225",20,0.57939,"RCE_Calb","L6","270416-M91-L2","270416-M91-L2_011","Mafb+/fl","P21"
"1226",4,0.13864,"CalbnegRCE","L1","270416-M91-L2","270416-M91-L2_011","Mafb+/fl","P21"
"1227",6,0.42626,"CalbnegRCE","L23","270416-M91-L2","270416-M91-L2_011","Mafb+/fl","P21"
"1228",17,0.27728,"CalbnegRCE","L4","270416-M91-L2","270416-M91-L2_011","Mafb+/fl","P21"
"1229",61,0.538,"CalbnegRCE","L5","270416-M91-L2","270416-M91-L2_011","Mafb+/fl","P21"
"1230",36,0.57939,"CalbnegRCE","L6","270416-M91-L2","270416-M91-L2_011","Mafb+/fl","P21"
"1231",0,0.10269,"RCE","L1","270416-M91-R3","270416-m91-R3_001","Mafb+/+","P21"
"1232",20,0.33608,"RCE","L23","270416-M91-R3","270416-m91-R3_001","Mafb+/+","P21"
"1233",19,0.17738,"RCE","L4","270416-M91-R3","270416-m91-R3_001","Mafb+/+","P21"
"1234",104,0.45278,"RCE","L5","270416-M91-R3","270416-m91-R3_001","Mafb+/+","P21"
"1235",32,0.3921,"RCE","L6","270416-M91-R3","270416-m91-R3_001","Mafb+/+","P21"
"1236",0,0.10269,"RCE_Calb","L1","270416-M91-R3","270416-m91-R3_001","Mafb+/+","P21"
"1237",3,0.33608,"RCE_Calb","L23","270416-M91-R3","270416-m91-R3_001","Mafb+/+","P21"
"1238",0,0.17738,"RCE_Calb","L4","270416-M91-R3","270416-m91-R3_001","Mafb+/+","P21"
"1239",53,0.45278,"RCE_Calb","L5","270416-M91-R3","270416-m91-R3_001","Mafb+/+","P21"
"1240",14,0.3921,"RCE_Calb","L6","270416-M91-R3","270416-m91-R3_001","Mafb+/+","P21"
"1241",1,0.10269,"CalbnegRCE","L1","270416-M91-R3","270416-m91-R3_001","Mafb+/+","P21"
"1242",104,0.33608,"CalbnegRCE","L23","270416-M91-R3","270416-m91-R3_001","Mafb+/+","P21"
"1243",61,0.17738,"CalbnegRCE","L4","270416-M91-R3","270416-m91-R3_001","Mafb+/+","P21"
"1244",14,0.45278,"CalbnegRCE","L5","270416-M91-R3","270416-m91-R3_001","Mafb+/+","P21"
"1245",8,0.3921,"CalbnegRCE","L6","270416-M91-R3","270416-m91-R3_001","Mafb+/+","P21"
"1246",1,0.13987,"RCE","L1","270416-M91-R3","270416-m91-R3_002","Mafb+/+","P21"
"1247",26,0.42162,"RCE","L23","270416-M91-R3","270416-m91-R3_002","Mafb+/+","P21"
"1248",35,0.23379,"RCE","L4","270416-M91-R3","270416-m91-R3_002","Mafb+/+","P21"
"1249",122,0.46158,"RCE","L5","270416-M91-R3","270416-m91-R3_002","Mafb+/+","P21"
"1250",66,0.58747,"RCE","L6","270416-M91-R3","270416-m91-R3_002","Mafb+/+","P21"
"1251",1,0.13987,"RCE_Calb","L1","270416-M91-R3","270416-m91-R3_002","Mafb+/+","P21"
"1252",10,0.42162,"RCE_Calb","L23","270416-M91-R3","270416-m91-R3_002","Mafb+/+","P21"
"1253",5,0.23379,"RCE_Calb","L4","270416-M91-R3","270416-m91-R3_002","Mafb+/+","P21"
"1254",61,0.46158,"RCE_Calb","L5","270416-M91-R3","270416-m91-R3_002","Mafb+/+","P21"
"1255",23,0.58747,"RCE_Calb","L6","270416-M91-R3","270416-m91-R3_002","Mafb+/+","P21"
"1256",6,0.13987,"CalbnegRCE","L1","270416-M91-R3","270416-m91-R3_002","Mafb+/+","P21"
"1257",136,0.42162,"CalbnegRCE","L23","270416-M91-R3","270416-m91-R3_002","Mafb+/+","P21"
"1258",85,0.23379,"CalbnegRCE","L4","270416-M91-R3","270416-m91-R3_002","Mafb+/+","P21"
"1259",29,0.46158,"CalbnegRCE","L5","270416-M91-R3","270416-m91-R3_002","Mafb+/+","P21"
"1260",10,0.58747,"CalbnegRCE","L6","270416-M91-R3","270416-m91-R3_002","Mafb+/+","P21"
"1261",0,0.090982,"RCE","L1","270416-M91-R3","270416-m91-R3_003","Mafb+/+","P21"
"1262",28,0.3623,"RCE","L23","270416-M91-R3","270416-m91-R3_003","Mafb+/+","P21"
"1263",27,0.21771,"RCE","L4","270416-M91-R3","270416-m91-R3_003","Mafb+/+","P21"
"1264",105,0.3753,"RCE","L5","270416-M91-R3","270416-m91-R3_003","Mafb+/+","P21"
"1265",65,0.42079,"RCE","L6","270416-M91-R3","270416-m91-R3_003","Mafb+/+","P21"
"1266",0,0.090982,"RCE_Calb","L1","270416-M91-R3","270416-m91-R3_003","Mafb+/+","P21"
"1267",5,0.3623,"RCE_Calb","L23","270416-M91-R3","270416-m91-R3_003","Mafb+/+","P21"
"1268",2,0.21771,"RCE_Calb","L4","270416-M91-R3","270416-m91-R3_003","Mafb+/+","P21"
"1269",42,0.3753,"RCE_Calb","L5","270416-M91-R3","270416-m91-R3_003","Mafb+/+","P21"
"1270",34,0.42079,"RCE_Calb","L6","270416-M91-R3","270416-m91-R3_003","Mafb+/+","P21"
"1271",3,0.090982,"CalbnegRCE","L1","270416-M91-R3","270416-m91-R3_003","Mafb+/+","P21"
"1272",31,0.3623,"CalbnegRCE","L23","270416-M91-R3","270416-m91-R3_003","Mafb+/+","P21"
