"","Genotype","dist","brainno","Imean"
"1757","Mafb-fl/fl","557","HOL1",105.443272727273
"1758","Mafb-fl/fl","558","HOL1",105.834818181818
"1759","Mafb-fl/fl","559","HOL1",105.784272727273
"1760","Mafb-fl/fl","560","HOL1",106.584363636364
"1761","Mafb-fl/fl","561","HOL1",105.874545454545
"1762","Mafb-fl/fl","562","HOL1",105.864181818182
"1763","Mafb-fl/fl","563","HOL1",105.305727272727
"1764","Mafb-fl/fl","564","HOL1",105.892454545455
"1765","Mafb-fl/fl","565","HOL1",105.998363636364
"1766","Mafb-fl/fl","566","HOL1",105.960454545455
"1767","Mafb-fl/fl","567","HOL1",105.956454545455
"1768","Mafb-fl/fl","568","HOL1",104.979454545455
"1769","Mafb-fl/fl","569","HOL1",104.462545454545
"1770","Mafb-fl/fl","570","HOL1",103.639909090909
"1771","Mafb-fl/fl","571","HOL1",103.475363636364
"1772","Mafb-fl/fl","572","HOL1",103.502
"1773","Mafb-fl/fl","573","HOL1",103.798272727273
"1774","Mafb-fl/fl","574","HOL1",103.857272727273
"1775","Mafb-fl/fl","575","HOL1",104.437636363636
"1776","Mafb-fl/fl","576","HOL1",104.182090909091
"1777","Mafb-fl/fl","577","HOL1",104.323818181818
"1778","Mafb-fl/fl","578","HOL1",105.222727272727
"1779","Mafb-fl/fl","579","HOL1",105.729
"1780","Mafb-fl/fl","580","HOL1",106.560545454545
"1781","Mafb-fl/fl","581","HOL1",106.856363636364
"1782","Mafb-fl/fl","582","HOL1",107.396727272727
"1783","Mafb-fl/fl","583","HOL1",107.601727272727
"1784","Mafb-fl/fl","584","HOL1",107.183181818182
"1785","Mafb-fl/fl","585","HOL1",106.952
"1786","Mafb-fl/fl","586","HOL1",106.391545454545
"1787","Mafb-fl/fl","587","HOL1",106.455454545455
"1788","Mafb-fl/fl","588","HOL1",107.151363636364
"1789","Mafb-fl/fl","589","HOL1",106.776090909091
"1790","Mafb-fl/fl","590","HOL1",106.306090909091
"1791","Mafb-fl/fl","591","HOL1",105.289636363636
"1792","Mafb-fl/fl","592","HOL1",105.761636363636
"1793","Mafb-fl/fl","593","HOL1",105.458545454545
"1794","Mafb-fl/fl","594","HOL1",106.217636363636
"1795","Mafb-fl/fl","595","HOL1",105.841363636364
"1796","Mafb-fl/fl","596","HOL1",106.567636363636
"1797","Mafb-fl/fl","597","HOL1",106.918454545455
"1798","Mafb-fl/fl","598","HOL1",106.508545454545
"1799","Mafb-fl/fl","599","HOL1",106.564818181818
"1800","Mafb-fl/fl","600","HOL1",106.384909090909
"1801","Mafb-fl/fl","1","HOR1",201.986153846154
"1802","Mafb-fl/fl","2","HOR1",200.386153846154
"1803","Mafb-fl/fl","3","HOR1",199.313076923077
"1804","Mafb-fl/fl","4","HOR1",198.13
"1805","Mafb-fl/fl","5","HOR1",198.955384615385
"1806","Mafb-fl/fl","6","HOR1",201.519230769231
"1807","Mafb-fl/fl","7","HOR1",202.91
"1808","Mafb-fl/fl","8","HOR1",201.860769230769
"1809","Mafb-fl/fl","9","HOR1",200.963846153846
"1810","Mafb-fl/fl","10","HOR1",199.071538461538
"1811","Mafb-fl/fl","11","HOR1",199.874615384615
"1812","Mafb-fl/fl","12","HOR1",201.853076923077
"1813","Mafb-fl/fl","13","HOR1",203.176923076923
"1814","Mafb-fl/fl","14","HOR1",203.991538461538
"1815","Mafb-fl/fl","15","HOR1",205.030769230769
"1816","Mafb-fl/fl","16","HOR1",204.592307692308
"1817","Mafb-fl/fl","17","HOR1",203.673846153846
"1818","Mafb-fl/fl","18","HOR1",202.916923076923
"1819","Mafb-fl/fl","19","HOR1",201.915384615385
"1820","Mafb-fl/fl","20","HOR1",201.98
"1821","Mafb-fl/fl","21","HOR1",201.080769230769
"1822","Mafb-fl/fl","22","HOR1",200.523076923077
"1823","Mafb-fl/fl","23","HOR1",200.353076923077
"1824","Mafb-fl/fl","24","HOR1",200.685384615385
"1825","Mafb-fl/fl","25","HOR1",201.798461538462
"1826","Mafb-fl/fl","26","HOR1",202.749230769231
"1827","Mafb-fl/fl","27","HOR1",203.551538461538
"1828","Mafb-fl/fl","28","HOR1",203.000769230769
"1829","Mafb-fl/fl","29","HOR1",201.295384615385
"1830","Mafb-fl/fl","30","HOR1",200.57
"1831","Mafb-fl/fl","31","HOR1",201.343846153846
"1832","Mafb-fl/fl","32","HOR1",203.110769230769
"1833","Mafb-fl/fl","33","HOR1",205.05
"1834","Mafb-fl/fl","34","HOR1",205.127692307692
"1835","Mafb-fl/fl","35","HOR1",204.600769230769
"1836","Mafb-fl/fl","36","HOR1",202.879230769231
"1837","Mafb-fl/fl","37","HOR1",203.863846153846
"1838","Mafb-fl/fl","38","HOR1",204.093846153846
"1839","Mafb-fl/fl","39","HOR1",203.204615384615
"1840","Mafb-fl/fl","40","HOR1",202.914615384615
"1841","Mafb-fl/fl","41","HOR1",201.577692307692
"1842","Mafb-fl/fl","42","HOR1",199.760769230769
"1843","Mafb-fl/fl","43","HOR1",196.388461538462
"1844","Mafb-fl/fl","44","HOR1",194.866153846154
"1845","Mafb-fl/fl","45","HOR1",195.093076923077
"1846","Mafb-fl/fl","46","HOR1",195.180769230769
"1847","Mafb-fl/fl","47","HOR1",196.555384615385
"1848","Mafb-fl/fl","48","HOR1",197.731538461538
"1849","Mafb-fl/fl","49","HOR1",197.411538461538
"1850","Mafb-fl/fl","50","HOR1",196.477692307692
"1851","Mafb-fl/fl","51","HOR1",195.103846153846
"1852","Mafb-fl/fl","52","HOR1",194.422307692308
"1853","Mafb-fl/fl","53","HOR1",192.789230769231
"1854","Mafb-fl/fl","54","HOR1",193.143846153846
"1855","Mafb-fl/fl","55","HOR1",193.938461538462
"1856","Mafb-fl/fl","56","HOR1",193.307692307692
"1857","Mafb-fl/fl","57","HOR1",191.765384615385
"1858","Mafb-fl/fl","58","HOR1",192.019230769231
"1859","Mafb-fl/fl","59","HOR1",192.022307692308
"1860","Mafb-fl/fl","60","HOR1",191.676923076923
"1861","Mafb-fl/fl","61","HOR1",191.58
"1862","Mafb-fl/fl","62","HOR1",190.889230769231
"1863","Mafb-fl/fl","63","HOR1",188.889230769231
"1864","Mafb-fl/fl","64","HOR1",187.656923076923
"1865","Mafb-fl/fl","65","HOR1",189.152307692308
"1866","Mafb-fl/fl","66","HOR1",190.898461538462
"1867","Mafb-fl/fl","67","HOR1",190.817692307692
"1868","Mafb-fl/fl","68","HOR1",189.777692307692
"1869","Mafb-fl/fl","69","HOR1",190.695384615385
"1870","Mafb-fl/fl","70","HOR1",191.321538461538
"1871","Mafb-fl/fl","71","HOR1",189.974615384615
"1872","Mafb-fl/fl","72","HOR1",189.125384615385
"1873","Mafb-fl/fl","73","HOR1",187.762307692308
"1874","Mafb-fl/fl","74","HOR1",186.091538461538
"1875","Mafb-fl/fl","75","HOR1",184.384615384615
"1876","Mafb-fl/fl","76","HOR1",182.786153846154
"1877","Mafb-fl/fl","77","HOR1",184.120769230769
"1878","Mafb-fl/fl","78","HOR1",185.446153846154
"1879","Mafb-fl/fl","79","HOR1",184.733076923077
"1880","Mafb-fl/fl","80","HOR1",183.37
"1881","Mafb-fl/fl","81","HOR1",181.133846153846
"1882","Mafb-fl/fl","82","HOR1",181.724615384615
"1883","Mafb-fl/fl","83","HOR1",181.176153846154
"1884","Mafb-fl/fl","84","HOR1",180.815384615385
"1885","Mafb-fl/fl","85","HOR1",182.260769230769
"1886","Mafb-fl/fl","86","HOR1",182.496923076923
"1887","Mafb-fl/fl","87","HOR1",183.491538461538
"1888","Mafb-fl/fl","88","HOR1",184.777692307692
"1889","Mafb-fl/fl","89","HOR1",183.970769230769
"1890","Mafb-fl/fl","90","HOR1",182.952307692308
"1891","Mafb-fl/fl","91","HOR1",182.429230769231
"1892","Mafb-fl/fl","92","HOR1",182.6
"1893","Mafb-fl/fl","93","HOR1",182.894615384615
"1894","Mafb-fl/fl","94","HOR1",183.46
"1895","Mafb-fl/fl","95","HOR1",183.306923076923
"1896","Mafb-fl/fl","96","HOR1",183.179230769231
"1897","Mafb-fl/fl","97","HOR1",183.178461538462
"1898","Mafb-fl/fl","98","HOR1",181.925384615385
"1899","Mafb-fl/fl","99","HOR1",180.466153846154
"1900","Mafb-fl/fl","100","HOR1",178.599230769231
"1901","Mafb-fl/fl","101","HOR1",177.958461538462
"1902","Mafb-fl/fl","102","HOR1",177.165384615385
"1903","Mafb-fl/fl","103","HOR1",176.033076923077
"1904","Mafb-fl/fl","104","HOR1",176.269230769231
"1905","Mafb-fl/fl","105","HOR1",179.091538461538
"1906","Mafb-fl/fl","106","HOR1",182.245384615385
"1907","Mafb-fl/fl","107","HOR1",183.296153846154
"1908","Mafb-fl/fl","108","HOR1",181.476923076923
"1909","Mafb-fl/fl","109","HOR1",179.281538461538
"1910","Mafb-fl/fl","110","HOR1",177.25
"1911","Mafb-fl/fl","111","HOR1",175.146923076923
"1912","Mafb-fl/fl","112","HOR1",175.052307692308
"1913","Mafb-fl/fl","113","HOR1",174.033846153846
"1914","Mafb-fl/fl","114","HOR1",174.02
"1915","Mafb-fl/fl","115","HOR1",175.063846153846
"1916","Mafb-fl/fl","116","HOR1",174.920769230769
"1917","Mafb-fl/fl","117","HOR1",174.586153846154
"1918","Mafb-fl/fl","118","HOR1",175.049230769231
"1919","Mafb-fl/fl","119","HOR1",174.541538461538
"1920","Mafb-fl/fl","120","HOR1",173.586923076923
"1921","Mafb-fl/fl","121","HOR1",174.149230769231
"1922","Mafb-fl/fl","122","HOR1",172.311538461538
"1923","Mafb-fl/fl","123","HOR1",172.061538461538
"1924","Mafb-fl/fl","124","HOR1",171.193076923077
"1925","Mafb-fl/fl","125","HOR1",170.596923076923
"1926","Mafb-fl/fl","126","HOR1",170.954615384615
"1927","Mafb-fl/fl","127","HOR1",171.871538461538
"1928","Mafb-fl/fl","128","HOR1",171.143076923077
"1929","Mafb-fl/fl","129","HOR1",171.228461538462
"1930","Mafb-fl/fl","130","HOR1",170.61
"1931","Mafb-fl/fl","131","HOR1",170.313076923077
"1932","Mafb-fl/fl","132","HOR1",169.871538461538
"1933","Mafb-fl/fl","133","HOR1",170.874615384615
"1934","Mafb-fl/fl","134","HOR1",170.910769230769
"1935","Mafb-fl/fl","135","HOR1",170.171538461538
"1936","Mafb-fl/fl","136","HOR1",168.980769230769
"1937","Mafb-fl/fl","137","HOR1",168.960769230769
"1938","Mafb-fl/fl","138","HOR1",168.770769230769
"1939","Mafb-fl/fl","139","HOR1",169.034615384615
"1940","Mafb-fl/fl","140","HOR1",170.657692307692
"1941","Mafb-fl/fl","141","HOR1",170.799230769231
"1942","Mafb-fl/fl","142","HOR1",170.152307692308
"1943","Mafb-fl/fl","143","HOR1",169.705384615385
"1944","Mafb-fl/fl","144","HOR1",168.973076923077
"1945","Mafb-fl/fl","145","HOR1",167.513846153846
"1946","Mafb-fl/fl","146","HOR1",166.248461538462
"1947","Mafb-fl/fl","147","HOR1",164.846153846154
"1948","Mafb-fl/fl","148","HOR1",163.326153846154
"1949","Mafb-fl/fl","149","HOR1",163.764615384615
"1950","Mafb-fl/fl","150","HOR1",163.42
"1951","Mafb-fl/fl","151","HOR1",163.137692307692
"1952","Mafb-fl/fl","152","HOR1",163.304615384615
"1953","Mafb-fl/fl","153","HOR1",164.703846153846
"1954","Mafb-fl/fl","154","HOR1",163.536153846154
"1955","Mafb-fl/fl","155","HOR1",163.703076923077
"1956","Mafb-fl/fl","156","HOR1",162.802307692308
"1957","Mafb-fl/fl","157","HOR1",163.329230769231
"1958","Mafb-fl/fl","158","HOR1",162.61
"1959","Mafb-fl/fl","159","HOR1",162.394615384615
"1960","Mafb-fl/fl","160","HOR1",161.386153846154
"1961","Mafb-fl/fl","161","HOR1",159.846923076923
"1962","Mafb-fl/fl","162","HOR1",159.387692307692
"1963","Mafb-fl/fl","163","HOR1",159.646923076923
"1964","Mafb-fl/fl","164","HOR1",157.796153846154
"1965","Mafb-fl/fl","165","HOR1",157.286923076923
"1966","Mafb-fl/fl","166","HOR1",157.623076923077
"1967","Mafb-fl/fl","167","HOR1",157.208461538462
"1968","Mafb-fl/fl","168","HOR1",155.556153846154
"1969","Mafb-fl/fl","169","HOR1",155.362307692308
"1970","Mafb-fl/fl","170","HOR1",155.340769230769
"1971","Mafb-fl/fl","171","HOR1",156.743076923077
"1972","Mafb-fl/fl","172","HOR1",157.144615384615
"1973","Mafb-fl/fl","173","HOR1",156.943076923077
"1974","Mafb-fl/fl","174","HOR1",156.824615384615
"1975","Mafb-fl/fl","175","HOR1",158.567692307692
"1976","Mafb-fl/fl","176","HOR1",159.113076923077
"1977","Mafb-fl/fl","177","HOR1",157.525384615385
"1978","Mafb-fl/fl","178","HOR1",157.9
"1979","Mafb-fl/fl","179","HOR1",158.066923076923
"1980","Mafb-fl/fl","180","HOR1",159.831538461538
"1981","Mafb-fl/fl","181","HOR1",161.059230769231
"1982","Mafb-fl/fl","182","HOR1",163.825384615385
"1983","Mafb-fl/fl","183","HOR1",163.746153846154
"1984","Mafb-fl/fl","184","HOR1",163.048461538462
"1985","Mafb-fl/fl","185","HOR1",160.806153846154
"1986","Mafb-fl/fl","186","HOR1",158.863076923077
"1987","Mafb-fl/fl","187","HOR1",156.929230769231
"1988","Mafb-fl/fl","188","HOR1",155.569230769231
"1989","Mafb-fl/fl","189","HOR1",156.524615384615
"1990","Mafb-fl/fl","190","HOR1",158.784615384615
"1991","Mafb-fl/fl","191","HOR1",161.798461538462
"1992","Mafb-fl/fl","192","HOR1",161.998461538462
"1993","Mafb-fl/fl","193","HOR1",161.965384615385
"1994","Mafb-fl/fl","194","HOR1",161.753076923077
"1995","Mafb-fl/fl","195","HOR1",160.94
"1996","Mafb-fl/fl","196","HOR1",158.591538461538
"1997","Mafb-fl/fl","197","HOR1",156.691538461538
"1998","Mafb-fl/fl","198","HOR1",157.38
"1999","Mafb-fl/fl","199","HOR1",157.685384615385
"2000","Mafb-fl/fl","200","HOR1",158.707692307692
"2001","Mafb-fl/fl","201","HOR1",160.281538461538
"2002","Mafb-fl/fl","202","HOR1",163.31
"2003","Mafb-fl/fl","203","HOR1",164.796153846154
"2004","Mafb-fl/fl","204","HOR1",164.083076923077
"2005","Mafb-fl/fl","205","HOR1",163.723076923077
"2006","Mafb-fl/fl","206","HOR1",163.201538461538
"2007","Mafb-fl/fl","207","HOR1",162.172307692308
"2008","Mafb-fl/fl","208","HOR1",160.972307692308
"2009","Mafb-fl/fl","209","HOR1",159.967692307692
"2010","Mafb-fl/fl","210","HOR1",159.753076923077
"2011","Mafb-fl/fl","211","HOR1",158.797692307692
"2012","Mafb-fl/fl","212","HOR1",159.688461538462
"2013","Mafb-fl/fl","213","HOR1",160.980769230769
"2014","Mafb-fl/fl","214","HOR1",160.119230769231
"2015","Mafb-fl/fl","215","HOR1",158.795384615385
"2016","Mafb-fl/fl","216","HOR1",158.451538461538
"2017","Mafb-fl/fl","217","HOR1",158.323846153846
"2018","Mafb-fl/fl","218","HOR1",158.18
"2019","Mafb-fl/fl","219","HOR1",158.635384615385
"2020","Mafb-fl/fl","220","HOR1",158.406153846154
"2021","Mafb-fl/fl","221","HOR1",157.108461538462
"2022","Mafb-fl/fl","222","HOR1",156.320769230769
"2023","Mafb-fl/fl","223","HOR1",156.309230769231
"2024","Mafb-fl/fl","224","HOR1",156.228461538462
"2025","Mafb-fl/fl","225","HOR1",156.073076923077
"2026","Mafb-fl/fl","226","HOR1",156.034615384615
"2027","Mafb-fl/fl","227","HOR1",154.855384615385
"2028","Mafb-fl/fl","228","HOR1",153.737692307692
"2029","Mafb-fl/fl","229","HOR1",153.580769230769
"2030","Mafb-fl/fl","230","HOR1",153.54
"2031","Mafb-fl/fl","231","HOR1",153.237692307692
"2032","Mafb-fl/fl","232","HOR1",151.633846153846
"2033","Mafb-fl/fl","233","HOR1",153.276923076923
"2034","Mafb-fl/fl","234","HOR1",153.066153846154
"2035","Mafb-fl/fl","235","HOR1",151.946153846154
"2036","Mafb-fl/fl","236","HOR1",152.308461538462
"2037","Mafb-fl/fl","237","HOR1",152.46
"2038","Mafb-fl/fl","238","HOR1",152.405384615385
"2039","Mafb-fl/fl","239","HOR1",151.585384615385
"2040","Mafb-fl/fl","240","HOR1",149.746153846154
"2041","Mafb-fl/fl","241","HOR1",149.475384615385
"2042","Mafb-fl/fl","242","HOR1",150.029230769231
"2043","Mafb-fl/fl","243","HOR1",152.52
"2044","Mafb-fl/fl","244","HOR1",151.703076923077
"2045","Mafb-fl/fl","245","HOR1",151.639230769231
"2046","Mafb-fl/fl","246","HOR1",151.889230769231
"2047","Mafb-fl/fl","247","HOR1",151.226153846154
"2048","Mafb-fl/fl","248","HOR1",150.77
"2049","Mafb-fl/fl","249","HOR1",150.461538461538
"2050","Mafb-fl/fl","250","HOR1",150.289230769231
"2051","Mafb-fl/fl","251","HOR1",151.164615384615
"2052","Mafb-fl/fl","252","HOR1",152.225384615385
"2053","Mafb-fl/fl","253","HOR1",151.061538461538
"2054","Mafb-fl/fl","254","HOR1",149.366153846154
"2055","Mafb-fl/fl","255","HOR1",148.313076923077
"2056","Mafb-fl/fl","256","HOR1",146.264615384615
"2057","Mafb-fl/fl","257","HOR1",145.396153846154
"2058","Mafb-fl/fl","258","HOR1",145.967692307692
"2059","Mafb-fl/fl","259","HOR1",146.534615384615
"2060","Mafb-fl/fl","260","HOR1",147.762307692308
"2061","Mafb-fl/fl","261","HOR1",148.746153846154
"2062","Mafb-fl/fl","262","HOR1",149.605384615385
"2063","Mafb-fl/fl","263","HOR1",150.070769230769
"2064","Mafb-fl/fl","264","HOR1",151.169230769231
"2065","Mafb-fl/fl","265","HOR1",150.315384615385
"2066","Mafb-fl/fl","266","HOR1",150.182307692308
"2067","Mafb-fl/fl","267","HOR1",151.42
"2068","Mafb-fl/fl","268","HOR1",151.431538461538
"2069","Mafb-fl/fl","269","HOR1",150.807692307692
"2070","Mafb-fl/fl","270","HOR1",150.373076923077
"2071","Mafb-fl/fl","271","HOR1",149.562307692308
"2072","Mafb-fl/fl","272","HOR1",149.255384615385
"2073","Mafb-fl/fl","273","HOR1",148.304615384615
"2074","Mafb-fl/fl","274","HOR1",148.387692307692
"2075","Mafb-fl/fl","275","HOR1",148.333846153846
"2076","Mafb-fl/fl","276","HOR1",148.086923076923
"2077","Mafb-fl/fl","277","HOR1",148.314615384615
"2078","Mafb-fl/fl","278","HOR1",147.560769230769
"2079","Mafb-fl/fl","279","HOR1",147.870769230769
"2080","Mafb-fl/fl","280","HOR1",147.721538461538
"2081","Mafb-fl/fl","281","HOR1",146.744615384615
"2082","Mafb-fl/fl","282","HOR1",146.27
"2083","Mafb-fl/fl","283","HOR1",144.755384615385
"2084","Mafb-fl/fl","284","HOR1",145.881538461538
"2085","Mafb-fl/fl","285","HOR1",147.181538461538
"2086","Mafb-fl/fl","286","HOR1",147.655384615385
"2087","Mafb-fl/fl","287","HOR1",147.791538461538
"2088","Mafb-fl/fl","288","HOR1",148.46
"2089","Mafb-fl/fl","289","HOR1",148.307692307692
"2090","Mafb-fl/fl","290","HOR1",148.071538461538
"2091","Mafb-fl/fl","291","HOR1",147.307692307692
"2092","Mafb-fl/fl","292","HOR1",147.923846153846
"2093","Mafb-fl/fl","293","HOR1",147.319230769231
"2094","Mafb-fl/fl","294","HOR1",146.722307692308
"2095","Mafb-fl/fl","295","HOR1",145.322307692308
"2096","Mafb-fl/fl","296","HOR1",143.892307692308
"2097","Mafb-fl/fl","297","HOR1",144.353846153846
"2098","Mafb-fl/fl","298","HOR1",143.772307692308
"2099","Mafb-fl/fl","299","HOR1",141.798461538462
"2100","Mafb-fl/fl","300","HOR1",141.629230769231
"2101","Mafb-fl/fl","301","HOR1",142.637692307692
"2102","Mafb-fl/fl","302","HOR1",142.183846153846
"2103","Mafb-fl/fl","303","HOR1",140.973076923077
"2104","Mafb-fl/fl","304","HOR1",140.47
"2105","Mafb-fl/fl","305","HOR1",141.393846153846
"2106","Mafb-fl/fl","306","HOR1",142.972307692308
"2107","Mafb-fl/fl","307","HOR1",143.152307692308
"2108","Mafb-fl/fl","308","HOR1",141.537692307692
"2109","Mafb-fl/fl","309","HOR1",141.643846153846
"2110","Mafb-fl/fl","310","HOR1",141.233846153846
"2111","Mafb-fl/fl","311","HOR1",140.207076923077
"2112","Mafb-fl/fl","312","HOR1",140.342307692308
"2113","Mafb-fl/fl","313","HOR1",141.443076923077
"2114","Mafb-fl/fl","314","HOR1",140.907692307692
"2115","Mafb-fl/fl","315","HOR1",140.064615384615
"2116","Mafb-fl/fl","316","HOR1",138.702307692308
"2117","Mafb-fl/fl","317","HOR1",138.945384615385
"2118","Mafb-fl/fl","318","HOR1",139.427692307692
"2119","Mafb-fl/fl","319","HOR1",139.092692307692
"2120","Mafb-fl/fl","320","HOR1",138.522769230769
"2121","Mafb-fl/fl","321","HOR1",139.306
"2122","Mafb-fl/fl","322","HOR1",140.560769230769
"2123","Mafb-fl/fl","323","HOR1",140.107692307692
"2124","Mafb-fl/fl","324","HOR1",139.373846153846
"2125","Mafb-fl/fl","325","HOR1",139.796923076923
"2126","Mafb-fl/fl","326","HOR1",140.675384615385
"2127","Mafb-fl/fl","327","HOR1",139.742307692308
"2128","Mafb-fl/fl","328","HOR1",137.607692307692
"2129","Mafb-fl/fl","329","HOR1",136.735384615385
"2130","Mafb-fl/fl","330","HOR1",136.353846153846
"2131","Mafb-fl/fl","331","HOR1",136.163076923077
"2132","Mafb-fl/fl","332","HOR1",136.071538461538
"2133","Mafb-fl/fl","333","HOR1",135.732307692308
"2134","Mafb-fl/fl","334","HOR1",134.631538461538
"2135","Mafb-fl/fl","335","HOR1",132.327692307692
"2136","Mafb-fl/fl","336","HOR1",131.767692307692
"2137","Mafb-fl/fl","337","HOR1",131.643076923077
"2138","Mafb-fl/fl","338","HOR1",130.79
"2139","Mafb-fl/fl","339","HOR1",130.856923076923
"2140","Mafb-fl/fl","340","HOR1",132.07
"2141","Mafb-fl/fl","341","HOR1",132.799230769231
"2142","Mafb-fl/fl","342","HOR1",134.023076923077
"2143","Mafb-fl/fl","343","HOR1",135.854615384615
"2144","Mafb-fl/fl","344","HOR1",136.637692307692
"2145","Mafb-fl/fl","345","HOR1",137.097692307692
"2146","Mafb-fl/fl","346","HOR1",135.841538461538
"2147","Mafb-fl/fl","347","HOR1",134.034615384615
"2148","Mafb-fl/fl","348","HOR1",133.446923076923
"2149","Mafb-fl/fl","349","HOR1",132.880769230769
"2150","Mafb-fl/fl","350","HOR1",131.406153846154
"2151","Mafb-fl/fl","351","HOR1",131.585384615385
"2152","Mafb-fl/fl","352","HOR1",132.691538461538
"2153","Mafb-fl/fl","353","HOR1",131.947692307692
"2154","Mafb-fl/fl","354","HOR1",130.140769230769
"2155","Mafb-fl/fl","355","HOR1",129.230769230769
"2156","Mafb-fl/fl","356","HOR1",128.529230769231
"2157","Mafb-fl/fl","357","HOR1",129.805384615385
"2158","Mafb-fl/fl","358","HOR1",131.026153846154
"2159","Mafb-fl/fl","359","HOR1",132.095384615385
"2160","Mafb-fl/fl","360","HOR1",133.618461538462
"2161","Mafb-fl/fl","361","HOR1",134.34
"2162","Mafb-fl/fl","362","HOR1",135.197692307692
"2163","Mafb-fl/fl","363","HOR1",134.312307692308
"2164","Mafb-fl/fl","364","HOR1",134.037692307692
"2165","Mafb-fl/fl","365","HOR1",134.817538461538
"2166","Mafb-fl/fl","366","HOR1",135.636692307692
"2167","Mafb-fl/fl","367","HOR1",136.044538461538
"2168","Mafb-fl/fl","368","HOR1",136.395153846154
"2169","Mafb-fl/fl","369","HOR1",136.686923076923
"2170","Mafb-fl/fl","370","HOR1",137.325384615385
"2171","Mafb-fl/fl","371","HOR1",137.71
"2172","Mafb-fl/fl","372","HOR1",137.104615384615
"2173","Mafb-fl/fl","373","HOR1",137.38
"2174","Mafb-fl/fl","374","HOR1",137.39
"2175","Mafb-fl/fl","375","HOR1",138.035384615385
"2176","Mafb-fl/fl","376","HOR1",138.858461538462
"2177","Mafb-fl/fl","377","HOR1",140.6
"2178","Mafb-fl/fl","378","HOR1",140.185384615385
"2179","Mafb-fl/fl","379","HOR1",139.216923076923
"2180","Mafb-fl/fl","380","HOR1",138.273846153846
"2181","Mafb-fl/fl","381","HOR1",138.266153846154
"2182","Mafb-fl/fl","382","HOR1",138.582307692308
"2183","Mafb-fl/fl","383","HOR1",138.473846153846
"2184","Mafb-fl/fl","384","HOR1",139.623076923077
"2185","Mafb-fl/fl","385","HOR1",139.860769230769
"2186","Mafb-fl/fl","386","HOR1",139.886153846154
"2187","Mafb-fl/fl","387","HOR1",138.906153846154
"2188","Mafb-fl/fl","388","HOR1",137.989230769231
