"","cellcount","AreaMmsq","celltype","Layers","Brainno","imagename","Genotype","Age"
"725",24,0.28472,"RCE","L6","220116_4B_WT","220116-M83-4B WT_004","Mafb+/+","P21"
"726",1,0.16595,"RCE_CR","L1","220116_4B_WT","220116-M83-4B WT_004","Mafb+/+","P21"
"727",5,0.28147,"RCE_CR","L23","220116_4B_WT","220116-M83-4B WT_004","Mafb+/+","P21"
"728",1,0.19849,"RCE_CR","L4","220116_4B_WT","220116-M83-4B WT_004","Mafb+/+","P21"
"729",3,0.27171,"RCE_CR","L5","220116_4B_WT","220116-M83-4B WT_004","Mafb+/+","P21"
"730",2,0.28472,"RCE_CR","L6","220116_4B_WT","220116-M83-4B WT_004","Mafb+/+","P21"
"731",4,0.16595,"CRnegRCE","L1","220116_4B_WT","220116-M83-4B WT_004","Mafb+/+","P21"
"732",16,0.28147,"CRnegRCE","L23","220116_4B_WT","220116-M83-4B WT_004","Mafb+/+","P21"
"733",11,0.19849,"CRnegRCE","L4","220116_4B_WT","220116-M83-4B WT_004","Mafb+/+","P21"
"734",9,0.27171,"CRnegRCE","L5","220116_4B_WT","220116-M83-4B WT_004","Mafb+/+","P21"
"735",8,0.28472,"CRnegRCE","L6","220116_4B_WT","220116-M83-4B WT_004","Mafb+/+","P21"
"736",8,0.18693,"RCE","L1","220116_4B_WT","220116-M83-4B WT_005","Mafb+/+","P21"
"737",38,0.3334,"RCE","L23","220116_4B_WT","220116-M83-4B WT_005","Mafb+/+","P21"
"738",26,0.18693,"RCE","L4","220116_4B_WT","220116-M83-4B WT_005","Mafb+/+","P21"
"739",65,0.291,"RCE","L5","220116_4B_WT","220116-M83-4B WT_005","Mafb+/+","P21"
"740",48,0.41627,"RCE","L6","220116_4B_WT","220116-M83-4B WT_005","Mafb+/+","P21"
"741",1,0.18693,"RCE_CR","L1","220116_4B_WT","220116-M83-4B WT_005","Mafb+/+","P21"
"742",20,0.3334,"RCE_CR","L23","220116_4B_WT","220116-M83-4B WT_005","Mafb+/+","P21"
"743",6,0.18693,"RCE_CR","L4","220116_4B_WT","220116-M83-4B WT_005","Mafb+/+","P21"
"744",2,0.291,"RCE_CR","L5","220116_4B_WT","220116-M83-4B WT_005","Mafb+/+","P21"
"745",1,0.41627,"RCE_CR","L6","220116_4B_WT","220116-M83-4B WT_005","Mafb+/+","P21"
"746",4,0.18693,"CRnegRCE","L1","220116_4B_WT","220116-M83-4B WT_005","Mafb+/+","P21"
"747",32,0.3334,"CRnegRCE","L23","220116_4B_WT","220116-M83-4B WT_005","Mafb+/+","P21"
"748",16,0.18693,"CRnegRCE","L4","220116_4B_WT","220116-M83-4B WT_005","Mafb+/+","P21"
"749",11,0.291,"CRnegRCE","L5","220116_4B_WT","220116-M83-4B WT_005","Mafb+/+","P21"
"750",11,0.41627,"CRnegRCE","L6","220116_4B_WT","220116-M83-4B WT_005","Mafb+/+","P21"
"751",1,0.17631,"RCE","L1","220116_4B_WT","220116-M83-4B WT_006","Mafb+/+","P21"
"752",24,0.34578,"RCE","L23","220116_4B_WT","220116-M83-4B WT_006","Mafb+/+","P21"
"753",28,0.22253,"RCE","L4","220116_4B_WT","220116-M83-4B WT_006","Mafb+/+","P21"
"754",79,0.3783,"RCE","L5","220116_4B_WT","220116-M83-4B WT_006","Mafb+/+","P21"
"755",33,0.47073,"RCE","L6","220116_4B_WT","220116-M83-4B WT_006","Mafb+/+","P21"
"756",1,0.17631,"RCE_CR","L1","220116_4B_WT","220116-M83-4B WT_006","Mafb+/+","P21"
"757",12,0.34578,"RCE_CR","L23","220116_4B_WT","220116-M83-4B WT_006","Mafb+/+","P21"
"758",5,0.22253,"RCE_CR","L4","220116_4B_WT","220116-M83-4B WT_006","Mafb+/+","P21"
"759",3,0.3783,"RCE_CR","L5","220116_4B_WT","220116-M83-4B WT_006","Mafb+/+","P21"
"760",3,0.47073,"RCE_CR","L6","220116_4B_WT","220116-M83-4B WT_006","Mafb+/+","P21"
"761",0,0.17631,"CRnegRCE","L1","220116_4B_WT","220116-M83-4B WT_006","Mafb+/+","P21"
"762",31,0.34578,"CRnegRCE","L23","220116_4B_WT","220116-M83-4B WT_006","Mafb+/+","P21"
"763",20,0.22253,"CRnegRCE","L4","220116_4B_WT","220116-M83-4B WT_006","Mafb+/+","P21"
"764",14,0.3783,"CRnegRCE","L5","220116_4B_WT","220116-M83-4B WT_006","Mafb+/+","P21"
"765",23,0.47073,"CRnegRCE","L6","220116_4B_WT","220116-M83-4B WT_006","Mafb+/+","P21"
"766",2,0.18055,"RCE","L1","220116_4B_WT","220116-M83-4B WT_007","Mafb+/+","P21"
"767",28,0.37769,"RCE","L23","220116_4B_WT","220116-M83-4B WT_007","Mafb+/+","P21"
"768",23,0.22477,"RCE","L4","220116_4B_WT","220116-M83-4B WT_007","Mafb+/+","P21"
"769",64,0.42743,"RCE","L5","220116_4B_WT","220116-M83-4B WT_007","Mafb+/+","P21"
"770",41,0.49376,"RCE","L6","220116_4B_WT","220116-M83-4B WT_007","Mafb+/+","P21"
"771",0,0.18055,"RCE_CR","L1","220116_4B_WT","220116-M83-4B WT_007","Mafb+/+","P21"
"772",11,0.37769,"RCE_CR","L23","220116_4B_WT","220116-M83-4B WT_007","Mafb+/+","P21"
"773",2,0.22477,"RCE_CR","L4","220116_4B_WT","220116-M83-4B WT_007","Mafb+/+","P21"
"774",1,0.42743,"RCE_CR","L5","220116_4B_WT","220116-M83-4B WT_007","Mafb+/+","P21"
"775",1,0.49376,"RCE_CR","L6","220116_4B_WT","220116-M83-4B WT_007","Mafb+/+","P21"
"776",4,0.18055,"CRnegRCE","L1","220116_4B_WT","220116-M83-4B WT_007","Mafb+/+","P21"
"777",35,0.37769,"CRnegRCE","L23","220116_4B_WT","220116-M83-4B WT_007","Mafb+/+","P21"
"778",20,0.22477,"CRnegRCE","L4","220116_4B_WT","220116-M83-4B WT_007","Mafb+/+","P21"
"779",16,0.42743,"CRnegRCE","L5","220116_4B_WT","220116-M83-4B WT_007","Mafb+/+","P21"
"780",36,0.49376,"CRnegRCE","L6","220116_4B_WT","220116-M83-4B WT_007","Mafb+/+","P21"
"781",3,0.24791,"RCE","L1","220116_4B_WT","220116-M83-4B WT_008","Mafb+/+","P21"
"782",29,0.39361,"RCE","L23","220116_4B_WT","220116-M83-4B WT_008","Mafb+/+","P21"
"783",25,0.2914,"RCE","L4","220116_4B_WT","220116-M83-4B WT_008","Mafb+/+","P21"
"784",88,0.44145,"RCE","L5","220116_4B_WT","220116-M83-4B WT_008","Mafb+/+","P21"
"785",74,0.57846,"RCE","L6","220116_4B_WT","220116-M83-4B WT_008","Mafb+/+","P21"
"786",3,0.24791,"RCE_CR","L1","220116_4B_WT","220116-M83-4B WT_008","Mafb+/+","P21"
"787",15,0.39361,"RCE_CR","L23","220116_4B_WT","220116-M83-4B WT_008","Mafb+/+","P21"
"788",3,0.2914,"RCE_CR","L4","220116_4B_WT","220116-M83-4B WT_008","Mafb+/+","P21"
"789",3,0.44145,"RCE_CR","L5","220116_4B_WT","220116-M83-4B WT_008","Mafb+/+","P21"
"790",8,0.57846,"RCE_CR","L6","220116_4B_WT","220116-M83-4B WT_008","Mafb+/+","P21"
"791",5,0.24791,"CRnegRCE","L1","220116_4B_WT","220116-M83-4B WT_008","Mafb+/+","P21"
"792",42,0.39361,"CRnegRCE","L23","220116_4B_WT","220116-M83-4B WT_008","Mafb+/+","P21"
"793",16,0.2914,"CRnegRCE","L4","220116_4B_WT","220116-M83-4B WT_008","Mafb+/+","P21"
"794",16,0.44145,"CRnegRCE","L5","220116_4B_WT","220116-M83-4B WT_008","Mafb+/+","P21"
"795",30,0.57846,"CRnegRCE","L6","220116_4B_WT","220116-M83-4B WT_008","Mafb+/+","P21"
"796",3,0.12839,"RCE","L1","220116_4B_WT","220116-M83-4B WT_009","Mafb+/+","P21"
"797",30,0.25235,"RCE","L23","220116_4B_WT","220116-M83-4B WT_009","Mafb+/+","P21"
"798",16,0.152,"RCE","L4","220116_4B_WT","220116-M83-4B WT_009","Mafb+/+","P21"
"799",40,0.28039,"RCE","L5","220116_4B_WT","220116-M83-4B WT_009","Mafb+/+","P21"
"800",43,0.3409,"RCE","L6","220116_4B_WT","220116-M83-4B WT_009","Mafb+/+","P21"
"801",0,0.12839,"RCE_CR","L1","220116_4B_WT","220116-M83-4B WT_009","Mafb+/+","P21"
"802",17,0.25235,"RCE_CR","L23","220116_4B_WT","220116-M83-4B WT_009","Mafb+/+","P21"
"803",2,0.152,"RCE_CR","L4","220116_4B_WT","220116-M83-4B WT_009","Mafb+/+","P21"
"804",1,0.28039,"RCE_CR","L5","220116_4B_WT","220116-M83-4B WT_009","Mafb+/+","P21"
"805",2,0.3409,"RCE_CR","L6","220116_4B_WT","220116-M83-4B WT_009","Mafb+/+","P21"
"806",3,0.12839,"CRnegRCE","L1","220116_4B_WT","220116-M83-4B WT_009","Mafb+/+","P21"
"807",27,0.25235,"CRnegRCE","L23","220116_4B_WT","220116-M83-4B WT_009","Mafb+/+","P21"
"808",9,0.152,"CRnegRCE","L4","220116_4B_WT","220116-M83-4B WT_009","Mafb+/+","P21"
"809",8,0.28039,"CRnegRCE","L5","220116_4B_WT","220116-M83-4B WT_009","Mafb+/+","P21"
"810",17,0.3409,"CRnegRCE","L6","220116_4B_WT","220116-M83-4B WT_009","Mafb+/+","P21"
"811",3,0.14619,"RCE","L1","220116_4B_WT","220116-M83-4B WT_010","Mafb+/+","P21"
"812",19,0.37082,"RCE","L23","220116_4B_WT","220116-M83-4B WT_010","Mafb+/+","P21"
"813",23,0.24603,"RCE","L4","220116_4B_WT","220116-M83-4B WT_010","Mafb+/+","P21"
"814",49,0.31021,"RCE","L5","220116_4B_WT","220116-M83-4B WT_010","Mafb+/+","P21"
"815",49,0.49918,"RCE","L6","220116_4B_WT","220116-M83-4B WT_010","Mafb+/+","P21"
"816",2,0.14619,"RCE_CR","L1","220116_4B_WT","220116-M83-4B WT_010","Mafb+/+","P21"
"817",7,0.37082,"RCE_CR","L23","220116_4B_WT","220116-M83-4B WT_010","Mafb+/+","P21"
"818",2,0.24603,"RCE_CR","L4","220116_4B_WT","220116-M83-4B WT_010","Mafb+/+","P21"
"819",1,0.31021,"RCE_CR","L5","220116_4B_WT","220116-M83-4B WT_010","Mafb+/+","P21"
"820",2,0.49918,"RCE_CR","L6","220116_4B_WT","220116-M83-4B WT_010","Mafb+/+","P21"
"821",2,0.14619,"CRnegRCE","L1","220116_4B_WT","220116-M83-4B WT_010","Mafb+/+","P21"
"822",24,0.37082,"CRnegRCE","L23","220116_4B_WT","220116-M83-4B WT_010","Mafb+/+","P21"
"823",12,0.24603,"CRnegRCE","L4","220116_4B_WT","220116-M83-4B WT_010","Mafb+/+","P21"
"824",8,0.31021,"CRnegRCE","L5","220116_4B_WT","220116-M83-4B WT_010","Mafb+/+","P21"
"825",16,0.49918,"CRnegRCE","L6","220116_4B_WT","220116-M83-4B WT_010","Mafb+/+","P21"
"826",0,0.15622,"RCE","L1","220116_4B_WT","220116-M83-4B WT_011","Mafb+/+","P21"
"827",31,0.38854,"RCE","L23","220116_4B_WT","220116-M83-4B WT_011","Mafb+/+","P21"
"828",20,0.25235,"RCE","L4","220116_4B_WT","220116-M83-4B WT_011","Mafb+/+","P21"
"829",72,0.43661,"RCE","L5","220116_4B_WT","220116-M83-4B WT_011","Mafb+/+","P21"
"830",75,0.53074,"RCE","L6","220116_4B_WT","220116-M83-4B WT_011","Mafb+/+","P21"
"831",0,0.15622,"RCE_CR","L1","220116_4B_WT","220116-M83-4B WT_011","Mafb+/+","P21"
"832",12,0.38854,"RCE_CR","L23","220116_4B_WT","220116-M83-4B WT_011","Mafb+/+","P21"
"833",1,0.25235,"RCE_CR","L4","220116_4B_WT","220116-M83-4B WT_011","Mafb+/+","P21"
"834",3,0.43661,"RCE_CR","L5","220116_4B_WT","220116-M83-4B WT_011","Mafb+/+","P21"
"835",5,0.53074,"RCE_CR","L6","220116_4B_WT","220116-M83-4B WT_011","Mafb+/+","P21"
"836",4,0.15622,"CRnegRCE","L1","220116_4B_WT","220116-M83-4B WT_011","Mafb+/+","P21"
"837",41,0.38854,"CRnegRCE","L23","220116_4B_WT","220116-M83-4B WT_011","Mafb+/+","P21"
"838",11,0.25235,"CRnegRCE","L4","220116_4B_WT","220116-M83-4B WT_011","Mafb+/+","P21"
"839",18,0.43661,"CRnegRCE","L5","220116_4B_WT","220116-M83-4B WT_011","Mafb+/+","P21"
"840",25,0.53074,"CRnegRCE","L6","220116_4B_WT","220116-M83-4B WT_011","Mafb+/+","P21"
"841",2,0.20789,"RCE","L1","220116_4B_WT","220116-M83-4B WT_012","Mafb+/+","P21"
"842",22,0.38882,"RCE","L23","220116_4B_WT","220116-M83-4B WT_012","Mafb+/+","P21"
"843",22,0.27718,"RCE","L4","220116_4B_WT","220116-M83-4B WT_012","Mafb+/+","P21"
"844",68,0.41385,"RCE","L5","220116_4B_WT","220116-M83-4B WT_012","Mafb+/+","P21"
"845",43,0.45619,"RCE","L6","220116_4B_WT","220116-M83-4B WT_012","Mafb+/+","P21"
"846",1,0.20789,"RCE_CR","L1","220116_4B_WT","220116-M83-4B WT_012","Mafb+/+","P21"
"847",7,0.38882,"RCE_CR","L23","220116_4B_WT","220116-M83-4B WT_012","Mafb+/+","P21"
"848",1,0.27718,"RCE_CR","L4","220116_4B_WT","220116-M83-4B WT_012","Mafb+/+","P21"
"849",3,0.41385,"RCE_CR","L5","220116_4B_WT","220116-M83-4B WT_012","Mafb+/+","P21"
"850",1,0.45619,"RCE_CR","L6","220116_4B_WT","220116-M83-4B WT_012","Mafb+/+","P21"
"851",6,0.20789,"CRnegRCE","L1","220116_4B_WT","220116-M83-4B WT_012","Mafb+/+","P21"
"852",38,0.38882,"CRnegRCE","L23","220116_4B_WT","220116-M83-4B WT_012","Mafb+/+","P21"
"853",17,0.27718,"CRnegRCE","L4","220116_4B_WT","220116-M83-4B WT_012","Mafb+/+","P21"
"854",15,0.41385,"CRnegRCE","L5","220116_4B_WT","220116-M83-4B WT_012","Mafb+/+","P21"
"855",25,0.45619,"CRnegRCE","L6","220116_4B_WT","220116-M83-4B WT_012","Mafb+/+","P21"
"856",8,0.19149,"RCE","L1","220116_4B_WT","220116-M83-4B WT_013","Mafb+/+","P21"
"857",19,0.46243,"RCE","L23","220116_4B_WT","220116-M83-4B WT_013","Mafb+/+","P21"
"858",26,0.2465,"RCE","L4","220116_4B_WT","220116-M83-4B WT_013","Mafb+/+","P21"
"859",68,0.42373,"RCE","L5","220116_4B_WT","220116-M83-4B WT_013","Mafb+/+","P21"
"860",35,0.49095,"RCE","L6","220116_4B_WT","220116-M83-4B WT_013","Mafb+/+","P21"
"861",2,0.19149,"RCE_CR","L1","220116_4B_WT","220116-M83-4B WT_013","Mafb+/+","P21"
"862",7,0.46243,"RCE_CR","L23","220116_4B_WT","220116-M83-4B WT_013","Mafb+/+","P21"
"863",2,0.2465,"RCE_CR","L4","220116_4B_WT","220116-M83-4B WT_013","Mafb+/+","P21"
"864",3,0.42373,"RCE_CR","L5","220116_4B_WT","220116-M83-4B WT_013","Mafb+/+","P21"
"865",1,0.49095,"RCE_CR","L6","220116_4B_WT","220116-M83-4B WT_013","Mafb+/+","P21"
"866",7,0.19149,"CRnegRCE","L1","220116_4B_WT","220116-M83-4B WT_013","Mafb+/+","P21"
"867",27,0.46243,"CRnegRCE","L23","220116_4B_WT","220116-M83-4B WT_013","Mafb+/+","P21"
"868",13,0.2465,"CRnegRCE","L4","220116_4B_WT","220116-M83-4B WT_013","Mafb+/+","P21"
"869",7,0.42373,"CRnegRCE","L5","220116_4B_WT","220116-M83-4B WT_013","Mafb+/+","P21"
"870",5,0.49095,"CRnegRCE","L6","220116_4B_WT","220116-M83-4B WT_013","Mafb+/+","P21"
"871",1,0.18012,"RCE","L1","220116_4B_WT","220116-M83-4B WT_014","Mafb+/+","P21"
"872",29,0.49219,"RCE","L23","220116_4B_WT","220116-M83-4B WT_014","Mafb+/+","P21"
"873",26,0.24924,"RCE","L4","220116_4B_WT","220116-M83-4B WT_014","Mafb+/+","P21"
"874",82,0.44612,"RCE","L5","220116_4B_WT","220116-M83-4B WT_014","Mafb+/+","P21"
"875",38,0.54246,"RCE","L6","220116_4B_WT","220116-M83-4B WT_014","Mafb+/+","P21"
"876",0,0.18012,"RCE_CR","L1","220116_4B_WT","220116-M83-4B WT_014","Mafb+/+","P21"
"877",17,0.49219,"RCE_CR","L23","220116_4B_WT","220116-M83-4B WT_014","Mafb+/+","P21"
"878",0,0.24924,"RCE_CR","L4","220116_4B_WT","220116-M83-4B WT_014","Mafb+/+","P21"
"879",8,0.44612,"RCE_CR","L5","220116_4B_WT","220116-M83-4B WT_014","Mafb+/+","P21"
"880",2,0.54246,"RCE_CR","L6","220116_4B_WT","220116-M83-4B WT_014","Mafb+/+","P21"
"881",1,0.18012,"CRnegRCE","L1","220116_4B_WT","220116-M83-4B WT_014","Mafb+/+","P21"
"882",47,0.49219,"CRnegRCE","L23","220116_4B_WT","220116-M83-4B WT_014","Mafb+/+","P21"
"883",21,0.24924,"CRnegRCE","L4","220116_4B_WT","220116-M83-4B WT_014","Mafb+/+","P21"
"884",21,0.44612,"CRnegRCE","L5","220116_4B_WT","220116-M83-4B WT_014","Mafb+/+","P21"
"885",7,0.54246,"CRnegRCE","L6","220116_4B_WT","220116-M83-4B WT_014","Mafb+/+","P21"
"886",3,0.18278,"RCE","L1","220116_4B_WT","220116-M83-4B WT_015","Mafb+/+","P21"
"887",23,0.44483,"RCE","L23","220116_4B_WT","220116-M83-4B WT_015","Mafb+/+","P21"
"888",31,0.29509,"RCE","L4","220116_4B_WT","220116-M83-4B WT_015","Mafb+/+","P21"
"889",73,0.52191,"RCE","L5","220116_4B_WT","220116-M83-4B WT_015","Mafb+/+","P21"
"890",28,0.5175,"RCE","L6","220116_4B_WT","220116-M83-4B WT_015","Mafb+/+","P21"
"891",2,0.18278,"RCE_CR","L1","220116_4B_WT","220116-M83-4B WT_015","Mafb+/+","P21"
"892",7,0.44483,"RCE_CR","L23","220116_4B_WT","220116-M83-4B WT_015","Mafb+/+","P21"
"893",3,0.29509,"RCE_CR","L4","220116_4B_WT","220116-M83-4B WT_015","Mafb+/+","P21"
"894",5,0.52191,"RCE_CR","L5","220116_4B_WT","220116-M83-4B WT_015","Mafb+/+","P21"
"895",0,0.5175,"RCE_CR","L6","220116_4B_WT","220116-M83-4B WT_015","Mafb+/+","P21"
"896",3,0.18278,"CRnegRCE","L1","220116_4B_WT","220116-M83-4B WT_015","Mafb+/+","P21"
"897",25,0.44483,"CRnegRCE","L23","220116_4B_WT","220116-M83-4B WT_015","Mafb+/+","P21"
"898",13,0.29509,"CRnegRCE","L4","220116_4B_WT","220116-M83-4B WT_015","Mafb+/+","P21"
"899",10,0.52191,"CRnegRCE","L5","220116_4B_WT","220116-M83-4B WT_015","Mafb+/+","P21"
"900",5,0.5175,"CRnegRCE","L6","220116_4B_WT","220116-M83-4B WT_015","Mafb+/+","P21"
"901",11,0.17544,"RCE","L1","220116_4B_WT","220116-M83-4B WT_016","Mafb+/+","P21"
"902",29,0.44298,"RCE","L23","220116_4B_WT","220116-M83-4B WT_016","Mafb+/+","P21"
"903",36,0.28947,"RCE","L4","220116_4B_WT","220116-M83-4B WT_016","Mafb+/+","P21"
"904",83,0.48465,"RCE","L5","220116_4B_WT","220116-M83-4B WT_016","Mafb+/+","P21"
"905",54,0.58333,"RCE","L6","220116_4B_WT","220116-M83-4B WT_016","Mafb+/+","P21"
"906",2,0.17544,"RCE_CR","L1","220116_4B_WT","220116-M83-4B WT_016","Mafb+/+","P21"
"907",15,0.44298,"RCE_CR","L23","220116_4B_WT","220116-M83-4B WT_016","Mafb+/+","P21"
"908",4,0.28947,"RCE_CR","L4","220116_4B_WT","220116-M83-4B WT_016","Mafb+/+","P21"
"909",1,0.48465,"RCE_CR","L5","220116_4B_WT","220116-M83-4B WT_016","Mafb+/+","P21"
"910",3,0.58333,"RCE_CR","L6","220116_4B_WT","220116-M83-4B WT_016","Mafb+/+","P21"
"911",9,0.17544,"CRnegRCE","L1","220116_4B_WT","220116-M83-4B WT_016","Mafb+/+","P21"
"912",32,0.44298,"CRnegRCE","L23","220116_4B_WT","220116-M83-4B WT_016","Mafb+/+","P21"
"913",13,0.28947,"CRnegRCE","L4","220116_4B_WT","220116-M83-4B WT_016","Mafb+/+","P21"
"914",17,0.48465,"CRnegRCE","L5","220116_4B_WT","220116-M83-4B WT_016","Mafb+/+","P21"
"915",30,0.58333,"CRnegRCE","L6","220116_4B_WT","220116-M83-4B WT_016","Mafb+/+","P21"
"916",3,0.13803,"RCE","L1","220116_4B_WT","220116-M83-4B WT_017","Mafb+/+","P21"
"917",17,0.36,"RCE","L23","220116_4B_WT","220116-M83-4B WT_017","Mafb+/+","P21"
"918",31,0.24435,"RCE","L4","220116_4B_WT","220116-M83-4B WT_017","Mafb+/+","P21"
"919",106,0.46819,"RCE","L5","220116_4B_WT","220116-M83-4B WT_017","Mafb+/+","P21"
"920",70,0.51482,"RCE","L6","220116_4B_WT","220116-M83-4B WT_017","Mafb+/+","P21"
"921",1,0.13803,"RCE_CR","L1","220116_4B_WT","220116-M83-4B WT_017","Mafb+/+","P21"
"922",7,0.36,"RCE_CR","L23","220116_4B_WT","220116-M83-4B WT_017","Mafb+/+","P21"
"923",1,0.24435,"RCE_CR","L4","220116_4B_WT","220116-M83-4B WT_017","Mafb+/+","P21"
"924",10,0.46819,"RCE_CR","L5","220116_4B_WT","220116-M83-4B WT_017","Mafb+/+","P21"
"925",5,0.51482,"RCE_CR","L6","220116_4B_WT","220116-M83-4B WT_017","Mafb+/+","P21"
"926",5,0.13803,"CRnegRCE","L1","220116_4B_WT","220116-M83-4B WT_017","Mafb+/+","P21"
"927",25,0.36,"CRnegRCE","L23","220116_4B_WT","220116-M83-4B WT_017","Mafb+/+","P21"
"928",11,0.24435,"CRnegRCE","L4","220116_4B_WT","220116-M83-4B WT_017","Mafb+/+","P21"
"929",10,0.46819,"CRnegRCE","L5","220116_4B_WT","220116-M83-4B WT_017","Mafb+/+","P21"
"930",6,0.51482,"CRnegRCE","L6","220116_4B_WT","220116-M83-4B WT_017","Mafb+/+","P21"
"931",3,0.14939,"RCE","L1","220116_4B_WT","220116-M83-4B WT_018","Mafb+/+","P21"
"932",18,0.40377,"RCE","L23","220116_4B_WT","220116-M83-4B WT_018","Mafb+/+","P21"
"933",14,0.20592,"RCE","L4","220116_4B_WT","220116-M83-4B WT_018","Mafb+/+","P21"
"934",101,0.50874,"RCE","L5","220116_4B_WT","220116-M83-4B WT_018","Mafb+/+","P21"
"935",43,0.58546,"RCE","L6","220116_4B_WT","220116-M83-4B WT_018","Mafb+/+","P21"
"936",1,0.14939,"RCE_CR","L1","220116_4B_WT","220116-M83-4B WT_018","Mafb+/+","P21"
"937",7,0.40377,"RCE_CR","L23","220116_4B_WT","220116-M83-4B WT_018","Mafb+/+","P21"
"938",0,0.20592,"RCE_CR","L4","220116_4B_WT","220116-M83-4B WT_018","Mafb+/+","P21"
"939",3,0.50874,"RCE_CR","L5","220116_4B_WT","220116-M83-4B WT_018","Mafb+/+","P21"
"940",1,0.58546,"RCE_CR","L6","220116_4B_WT","220116-M83-4B WT_018","Mafb+/+","P21"
"941",4,0.14939,"CRnegRCE","L1","220116_4B_WT","220116-M83-4B WT_018","Mafb+/+","P21"
"942",30,0.40377,"CRnegRCE","L23","220116_4B_WT","220116-M83-4B WT_018","Mafb+/+","P21"
"943",12,0.20592,"CRnegRCE","L4","220116_4B_WT","220116-M83-4B WT_018","Mafb+/+","P21"
"944",16,0.50874,"CRnegRCE","L5","220116_4B_WT","220116-M83-4B WT_018","Mafb+/+","P21"
"945",13,0.58546,"CRnegRCE","L6","220116_4B_WT","220116-M83-4B WT_018","Mafb+/+","P21"
"946",1,0.11403,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_001","Mafb+/+","P21"
"947",16,0.37809,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_001","Mafb+/+","P21"
"948",35,0.26206,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_001","Mafb+/+","P21"
"949",95,0.58014,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_001","Mafb+/+","P21"
"950",44,0.60215,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_001","Mafb+/+","P21"
"951",1,0.11403,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_001","Mafb+/+","P21"
"952",7,0.37809,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_001","Mafb+/+","P21"
"953",2,0.26206,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_001","Mafb+/+","P21"
"954",4,0.58014,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_001","Mafb+/+","P21"
"955",2,0.60215,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_001","Mafb+/+","P21"
"956",2,0.11403,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_001","Mafb+/+","P21"
"957",33,0.37809,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_001","Mafb+/+","P21"
"958",19,0.26206,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_001","Mafb+/+","P21"
"959",12,0.58014,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_001","Mafb+/+","P21"
"960",12,0.60215,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_001","Mafb+/+","P21"
"961",2,0.14107,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_002","Mafb+/+","P21"
"962",20,0.34657,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_002","Mafb+/+","P21"
"963",21,0.19157,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_002","Mafb+/+","P21"
"964",102,0.48067,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_002","Mafb+/+","P21"
"965",34,0.44235,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_002","Mafb+/+","P21"
"966",2,0.14107,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_002","Mafb+/+","P21"
"967",9,0.34657,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_002","Mafb+/+","P21"
"968",0,0.19157,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_002","Mafb+/+","P21"
"969",8,0.48067,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_002","Mafb+/+","P21"
"970",1,0.44235,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_002","Mafb+/+","P21"
"971",0,0.14107,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_002","Mafb+/+","P21"
"972",24,0.34657,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_002","Mafb+/+","P21"
"973",9,0.19157,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_002","Mafb+/+","P21"
"974",16,0.48067,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_002","Mafb+/+","P21"
"975",7,0.44235,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_002","Mafb+/+","P21"
"976",2,0.16186,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_003","Mafb+/+","P21"
"977",21,0.41322,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_003","Mafb+/+","P21"
"978",25,0.29135,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_003","Mafb+/+","P21"
"979",86,0.39228,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_003","Mafb+/+","P21"
"980",61,0.52748,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_003","Mafb+/+","P21"
